WLD_gdp_per_capita_constant_us$,WLD_gdp_per_capita_constant_%_growth,ARG_gdp_per_capita_constant_us$,ARG_gdp_per_capita_constant_%_growth,AUS_gdp_per_capita_constant_us$,AUS_gdp_per_capita_constant_%_growth,BRA_gdp_per_capita_constant_us$,CAN_gdp_per_capita_constant_us$,CAN_gdp_per_capita_constant_%_growth,CHN_gdp_per_capita_constant_%_growth,FRA_gdp_per_capita_constant_us$,FRA_gdp_per_capita_constant_%_growth,DEU_gdp_per_capita_constant_us$,DEU_gdp_per_capita_constant_%_growth,IND_gdp_per_capita_constant_us$,IND_gdp_per_capita_constant_%_growth,IDN_gdp_per_capita_constant_us$,IDN_gdp_per_capita_constant_%_growth,ITA_gdp_per_capita_constant_us$,ITA_gdp_per_capita_constant_%_growth,JPN_gdp_per_capita_constant_us$,JPN_gdp_per_capita_constant_%_growth,MEX_gdp_per_capita_constant_us$,MEX_gdp_per_capita_constant_%_growth,RUS_gdp_per_capita_constant_us$,RUS_gdp_per_capita_constant_%_growth,SAU_gdp_per_capita_constant_us$,ZAF_gdp_per_capita_constant_us$,ZAF_gdp_per_capita_constant_%_growth,KOR_gdp_per_capita_constant_us$,KOR_gdp_per_capita_constant_%_growth,TUR_gdp_per_capita_constant_us$,TUR_gdp_per_capita_constant_%_growth,GBR_gdp_per_capita_constant_us$,GBR_gdp_per_capita_constant_%_growth,USA_gdp_per_capita_constant_us$,USA_gdp_per_capita_constant_%_growth,CHN_gdp_per_capita_constant_us$,SAU_gdp_per_capita_%_growth,time
6408.01412026769,1.91437650739105,9517.10860969582,1.10606452584452,34104.8306330869,0.999993493461133,6601.58908030838,25526.32863215064,2.0347828430038413,9.88116379585462,25769.7309382798,1.9774927002141,26531.229705288,1.24649968578119,463.055750034309,1.71948684150705,1289.33651247332,2.96456822743136,14234.7286380474,3.18143030285239,24503.0845657802,4.14563058840942,7130.36654958648,-0.333810908065686,7957.963107697855,0.9251360578239525,15129.5690349225,5075.96922967371,-0.286058990444999,7321.39277022591,11.6186656304034,5039.30780719747,7.40217622596077,29029.7048005534,5.16887217107056,36798.6044063082,2.53862353656405,786.863491695095,-10.8433484605015,YR1987
6588.72447297114,2.82006795415572,9269.35579059497,-2.60323622710837,35478.4267523247,4.0275705632889,6471.95272649278,26045.733987606414,2.0347828430038413,9.44617135687768,26840.0498564772,4.15339578345197,27407.5200661963,3.30286372189374,496.856131052469,7.29941934975551,1336.42018498887,3.65177531699894,15744.6612635428,4.14404212443536,26026.8648821107,6.21872855329639,7079.85565753801,-0.70839124043907,8031.585093875495,0.9251360578239525,16403.8876197463,5168.13895485087,1.81580543550849,8119.16798137142,10.8964951913226,5061.87260091835,0.447775658566812,30625.7233408827,5.49788070975809,37989.1923811549,3.23541610899424,861.191965465324,8.42270247012567,YR1988
6719.22087034141,1.98060182825384,8477.67290305717,-8.54086201266614,36231.0161797299,2.12125930120597,6553.23804876825,26575.708114120647,2.0347828430038413,2.62085917492101,27854.6078624175,3.78001535528227,28256.1062209731,3.09617999996819,515.410609033905,3.7343763761419,1414.35140026826,5.83134078299179,16386.6622120866,3.31086193455002,27199.939969537,4.50717015952465,7229.12021066727,2.10829938277526,8105.88818359375,0.9251360578239525,15700.2361179692,5169.78501222284,0.0318500989689312,8607.86582512298,6.01906309701717,4986.63752784716,-1.48630909947329,31333.4619678829,2.31092868933305,39014.204109084,2.69816667236526,883.762594105905,-4.28954110201349,YR1989
6794.01055864621,1.11307084181323,8149.24061859681,-3.87408535592273,36974.4509255049,2.05192904909737,6155.64537307478,27116.466063233554,2.0347828430038413,2.40655857199583,28523.5774453551,2.40164782158068,29485.7099744881,4.35163905422439,532.75455001045,3.36507256011967,1489.74287843537,5.33046300606807,20825.7842228307,1.90043982743266,28422.2131195125,4.49366120419509,7460.69661193459,3.20338290855382,7849.51220703125,-3.16283597296696,17453.4061704319,5031.46391140021,-2.67556775563391,9365.39498597615,8.80042947047626,5354.80453104322,7.38307128079958,31469.1612929282,0.433081174319,39303.4890094262,0.74148609960973,905.030858570453,11.1665202949153,YR1990
6780.12257434847,-0.204415112073534,8769.75039972016,7.61432641597717,36361.9422733113,-1.6565726788688,6110.71907521168,27668.22726231719,2.0347828430038413,7.78209199050757,28663.2840835565,0.489793534731334,30766.9289577727,4.34522005538682,527.514516425086,-0.983573689846821,1563.29503298628,4.93723820503607,21956.5297707332,1.46817561113606,29308.274088137,3.11749463315445,7632.44279095691,2.30201263977925,7432.015625,-5.31876190965632,19427.8508821429,4858.96416750263,-3.42842057371679,10272.6206979978,9.68699892935838,5303.00977154228,-0.967257706619733,31025.9226234739,-1.40848580401779,38739.7983208225,-1.43420012525736,975.461192526886,11.3126612217163,YR1991
6813.30863999674,0.489461145936019,9338.69951701644,6.48763181805525,36072.0398069721,-0.797268925185989,5974.59006469738,28231.215603614128,2.0347828430038413,12.8332095807123,28977.2620870713,1.09540135945181,31121.0705650076,1.15104633199144,545.399464560774,3.39041819301815,1636.95485381324,4.7118310538129,23243.4745277206,0.765807599435163,29462.6539670948,0.526745036209022,7760.90556403676,1.68311478511254,6345.90673828125,-14.6139171358036,19606.3917819696,4637.86602056381,-4.55031441510828,10796.6046542439,5.10078169583505,5479.29382064114,3.32422636754058,31066.2355492075,0.129933044128521,39552.0218779482,2.09661276602233,1100.64417174238,0.9189945965189,YR1992
6829.65252414687,0.239881752225116,9974.00441871003,6.80292690150243,37161.6791478602,3.02073114445136,6165.31686502015,28805.659535087892,2.0347828430038413,12.5819966439285,28670.5991675264,-1.05828811094526,30615.1402117435,-1.62568428424478,560.161940734157,2.70672729487779,1714.87757882103,4.76022443907142,18738.7638969132,-0.913401721941298,29232.4397928178,-0.781376228136594,7773.16183125799,0.157923158838955,5798.90966796875,-8.6196861844154,18815.7671265977,4581.2182747854,-1.22141833177668,11422.5146522022,5.79728551709316,5804.31912905101,5.93188317781865,31763.4894327669,2.24441059958784,40108.0080371193,1.40570856500528,1239.1271844926,-4.0324842233283,YR1993
6949.81072322034,1.75936035762636,10423.3788791662,4.50545680141448,38234.029887488,2.8856358598897,6420.40739190523,29391.792153121958,2.0347828430038413,11.7663891456246,29237.7063204025,1.97800942199515,31238.8790596628,2.03735420973175,585.964621108576,4.60628944919065,1815.01821008866,5.83952070424054,19337.6308996383,2.1302154755529,29466.7552451756,0.801559685125412,8018.72100901051,3.15906426603718,5071.73876953125,-12.5397898608654,18452.2183901577,4619.38823700333,0.833183662695419,12356.2782851767,8.17476415138178,5445.85257760296,-6.17585876100264,32901.2473045703,3.58196751087989,41215.3429307632,2.76088229716902,1384.92771102922,-1.93214942550016,YR1994
7058.32055138363,1.56133501306364,10003.0916892982,-4.03215881088221,39223.1607674505,2.58704322529762,6584.73922064371,29989.851297105033,2.0347828430038413,9.75495489020201,29746.0054678075,1.73850555113575,31628.1598130943,1.24614187560326,618.367769404092,5.52988134918675,1934.12343260575,6.56220537375599,20664.5522701724,2.88520235071749,30171.1637924347,2.39051955805158,7390.71471635729,-7.83175137216439,4862.64208984375,-4.12277236522603,18070.3953537927,4662.39685479864,0.931045748672773,13408.6814173347,8.51715304454162,5782.2531159155,6.17718775010638,33645.0733046118,2.26078359022632,41820.6801876235,1.46871823407399,1520.02678450203,-2.06925274940758,YR1995
7209.15715593984,2.13700417058347,10430.6824927136,4.27458646483123,40203.3023270116,2.49888469053339,6624.10037220125,30600.07964594089,2.0347828430038413,8.77642981052642,30059.6949915431,1.05456016296066,31790.8668596056,0.514437284599765,652.566081500049,5.53041632957574,2054.38583522813,6.21792800785018,23081.6046757702,1.23832837048366,31046.1701544648,2.900141234358,7765.6049833663,5.0724494368494,4686.85888671875,-3.61497549497646,18162.0401484295,4770.17818521943,2.31171506367718,14329.5393059263,6.86762448842396,6111.0778989006,5.68679330346184,34374.5202164087,2.16806456384484,42896.4164829209,2.57225920399024,1653.43086834505,0.50715434190856,YR1996
